dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 16 Mar",Go First,BOM - MAA,05:50 - 07:45, 1h 55m ,Non-stop,"₹ 6,400",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",SpiceJet,BOM - MAA,19:30 - 21:20, 1h 50m ,Non-stop,"₹ 6,654",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",Air India,BOM - MAA,05:20 - 07:20, 2h ,Non-stop,"₹ 6,995",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,21:25 - 23:15, 1h 50m ,Non-stop,"₹ 7,307",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,16:25 - 18:15, 1h 50m ,Non-stop,"₹ 7,307",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,04:35 - 06:30, 1h 55m ,Non-stop,"₹ 7,307",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,15:15 - 17:10, 1h 55m ,Non-stop,"₹ 7,307",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,23:05 - 01:00, 1h 55m ,Non-stop,"₹ 7,307",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",Vistara,BOM - MAA,21:00 - 23:05, 2h 5m ,Non-stop,"₹ 7,306",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,19:30 - 21:35, 2h 5m ,Non-stop,"₹ 7,308",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",Vistara,BOM - MAA,06:45 - 08:50, 2h 5m ,Non-stop,"₹ 7,831",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,10:30 - 12:30, 2h ,Non-stop,"₹ 9,250",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",Vistara,BOM - MAA,17:50 - 19:55, 2h 5m ,Non-stop,"₹ 9,932",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,07:15 - 09:15, 2h ,Non-stop,"₹ 10,196",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",Air India,BOM - MAA,09:00 - 10:55, 1h 55m ,Non-stop,"₹ 11,073",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",Vistara,BOM - MAA,09:45 - 11:50, 2h 5m ,Non-stop,"₹ 10,955",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - MAA,19:55 - 00:25, 4h 30m ,1 stop,"₹ 7,584",Mumbai - BOM,Chennai - MAA,15/03/2022
