dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",Go First,DEL - BLR,06:00 - 08:35, 2h 35m ,Non-stop,"₹ 4,500",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",~Z,DEL - BLR,06:00 - 08:35, 2h 35m ,Non-stop,"₹ 5,926",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",~Z,DEL - BLR,18:55 - 21:35, 2h 40m ,Non-stop,"₹ 5,926",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Go First,DEL - BLR,18:55 - 21:35, 2h 40m ,Non-stop,"₹ 6,218",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",SpiceJet,DEL - BLR,21:25 - 00:05, 2h 40m ,Non-stop,"₹ 6,387",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",AirAsia (India),DEL - BLR,08:10 - 10:40, 2h 30m ,Non-stop,"₹ 6,745",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",SpiceJet,DEL - BLR,06:05 - 09:00, 2h 55m ,Non-stop,"₹ 6,387",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Air India,DEL - BLR,06:10 - 08:55, 2h 45m ,Non-stop,"₹ 6,630",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Air India,DEL - BLR,09:45 - 12:30, 2h 45m ,Non-stop,"₹ 6,630",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,13:00 - 15:35, 2h 35m ,Non-stop,"₹ 6,800",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Vistara,DEL - BLR,20:40 - 23:20, 2h 40m ,Non-stop,"₹ 6,767",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Air India,DEL - BLR,21:15 - 00:05, 2h 50m ,Non-stop,"₹ 6,630",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,08:20 - 11:00, 2h 40m ,Non-stop,"₹ 6,800",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,09:15 - 11:55, 2h 40m ,Non-stop,"₹ 6,800",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Vistara,DEL - BLR,16:05 - 18:50, 2h 45m ,Non-stop,"₹ 6,767",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Vistara,DEL - BLR,09:05 - 11:50, 2h 45m ,Non-stop,"₹ 6,767",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Vistara,DEL - BLR,08:05 - 10:50, 2h 45m ,Non-stop,"₹ 6,767",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Vistara,DEL - BLR,06:15 - 09:00, 2h 45m ,Non-stop,"₹ 6,767",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,05:50 - 08:35, 2h 45m ,Non-stop,"₹ 6,775",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,18:30 - 21:15, 2h 45m ,Non-stop,"₹ 6,800",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,21:30 - 00:15, 2h 45m ,Non-stop,"₹ 6,800",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,DEL - BLR,11:30 - 14:15, 2h 45m ,Non-stop,"₹ 6,800",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",AirAsia (India),DEL - BLR,09:35 - 12:25, 2h 50m ,Non-stop,"₹ 6,745",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",AirAsia (India),DEL - BLR,21:00 - 23:50, 2h 50m ,Non-stop,"₹ 6,745",Delhi - DEL,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Vistara,DEL - BLR,17:35 - 20:25, 2h 50m ,Non-stop,"₹ 6,767",Delhi - DEL,Bengaluru - BLR,15/03/2022
