dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 16 Mar",IndiGo,BOM - BLR,05:15 - 09:15, 4h ,1 stop,"₹ 10,405",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,16:20 - 22:50, 6h 30m ,1 stop,"₹ 6,257",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,17:10 - 22:50, 5h 40m ,1 stop,"₹ 7,755",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,12:45 - 18:30, 5h 45m ,1 stop,"₹ 7,853",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,12:45 - 19:35, 6h 50m ,1 stop,"₹ 6,258",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,11:30 - 15:10, 3h 40m ,1 stop,"₹ 11,809",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,23:45 - 03:45, 4h ,1 stop,"₹ 11,810",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",AirAsia (India),BOM - BLR,14:55 - 22:25, 7h 30m ,1 stop,"₹ 6,257",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,23:45 - 08:40, 8h 55m ,1 stop,"₹ 5,663",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,16:45 - 00:10, 7h 25m ,1 stop,"₹ 8,806",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,14:25 - 22:30, 8h 5m ,1 stop,"₹ 7,853",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",AirAsia (India),BOM - BLR,23:35 - 08:40, 9h 5m ,1 stop,"₹ 6,258",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,19:15 - 23:40, 4h 25m ,1 stop,"₹ 14,666",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,10:45 - 19:35, 8h 50m ,1 stop,"₹ 7,055",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,15:15 - 21:35, 6h 20m ,1 stop,"₹ 11,444",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",IndiGo,BOM - BLR,14:05 - 20:05, 6h ,1 stop,"₹ 12,295",Mumbai - BOM,Bengaluru - BLR,15/03/2022
