dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Thu, 14 Apr",IndiGo,MAA - BLR,19:10 - 19:55, 45m ,Non-stop,"₹ 2,791",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,11:20 - 12:10, 50m ,Non-stop,"₹ 2,661",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,16:20 - 17:15, 55m ,Non-stop,"₹ 2,661",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,21:25 - 22:20, 55m ,Non-stop,"₹ 2,791",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",AirAsia (India),MAA - BLR,22:35 - 23:30, 55m ,Non-stop,"₹ 2,920",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",SpiceJet,MAA - BLR,07:50 - 09:00, 1h 10m ,Non-stop,"₹ 2,653",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,13:00 - 14:00, 1h ,Non-stop,"₹ 2,661",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,09:00 - 09:55, 55m ,Non-stop,"₹ 2,983",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,07:45 - 08:40, 55m ,Non-stop,"₹ 2,983",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",AirAsia (India),MAA - BLR,16:00 - 17:00, 1h ,Non-stop,"₹ 2,920",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,17:55 - 18:50, 55m ,Non-stop,"₹ 3,144",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,19:40 - 23:30, 3h 50m ,1 stop,"₹ 5,631",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,11:30 - 16:15, 4h 45m ,1 stop,"₹ 6,706",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,16:15 - 20:45, 4h 30m ,1 stop,"₹ 7,182",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,19:25 - 23:40, 4h 15m ,1 stop,"₹ 8,267",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Multiple Airlines,MAA - BLR,04:50 - 09:05, 4h 15m ,1 stop,"₹ 8,404",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",IndiGo,MAA - BLR,04:50 - 09:30, 4h 40m ,1 stop,"₹ 7,797",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Hahn Air Systems,MAA - BLR,07:50 - 09:00, 1h 10m ,Non-stop,"₹ 14,109",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,12:30 - 17:45, 5h 15m ,1 stop,"₹ 8,240",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,12:30 - 19:15, 6h 45m ,1 stop,"₹ 7,926",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Air India,MAA - BLR,06:20 - 11:10, 4h 50m ,1 stop,"₹ 11,677",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Go First,MAA - BLR,08:15 - 16:30, 8h 15m ,1 stop,"₹ 7,724",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Multiple Airlines,MAA - BLR,08:15 - 16:30, 8h 15m ,1 stop,"₹ 8,496",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,09:45 - 17:45, 8h ,1 stop,"₹ 8,974",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Go First,MAA - BLR,13:40 - 22:50, 9h 10m ,1 stop,"₹ 7,724",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Multiple Airlines,MAA - BLR,13:40 - 22:50, 9h 10m ,1 stop,"₹ 8,097",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Air India,MAA - BLR,16:55 - 00:05, 7h 10m ,1 stop,"₹ 11,677",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,10:45 - 17:05, 6h 20m ,1 stop,"₹ 13,448",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,20:30 - 07:50, 11h 20m ,1 stop,"₹ 7,926",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,10:45 - 20:25, 9h 40m ,1 stop,"₹ 13,443",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,21:05 - 09:00, 11h 55m ,1 stop,"₹ 9,498",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,10:45 - 19:30, 8h 45m ,2 stops,"₹ 16,246",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Air India,MAA - BLR,09:00 - 22:15, 13h 15m ,1 stop,"₹ 8,448",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Air India,MAA - BLR,15:25 - 00:05, 8h 40m ,2 stops,"₹ 16,632",Chennai - MAA,Bengaluru - BLR,15/03/2022
"Thu, 14 Apr",Vistara,MAA - BLR,10:45 - 19:15, 8h 30m ,2 stops,"₹ 17,012",Chennai - MAA,Bengaluru - BLR,15/03/2022
