dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",~Z,BOM - BLR,06:10 - 07:45, 1h 35m ,Non-stop,"₹ 3,967",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",FlexFlight,BOM - BLR,21:05 - 22:50, 1h 45m ,Non-stop,"₹ 3,967",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",FlexFlight,BOM - BLR,22:40 - 00:30, 1h 50m ,Non-stop,"₹ 3,967",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",FlexFlight,BOM - BLR,14:35 - 16:30, 1h 55m ,Non-stop,"₹ 3,967",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Go First,BOM - BLR,06:10 - 07:45, 1h 35m ,Non-stop,"₹ 4,626",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",AirAsia (India),BOM - BLR,22:00 - 23:35, 1h 35m ,Non-stop,"₹ 4,837",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Go First,BOM - BLR,21:05 - 22:50, 1h 45m ,Non-stop,"₹ 4,626",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - BLR,22:40 - 00:10, 1h 30m ,Non-stop,"₹ 5,003",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",AirAsia (India),BOM - BLR,13:05 - 14:45, 1h 40m ,Non-stop,"₹ 4,837",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Go First,BOM - BLR,22:40 - 00:30, 1h 50m ,Non-stop,"₹ 4,626",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Air India,BOM - BLR,06:10 - 07:50, 1h 40m ,Non-stop,"₹ 4,863",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Air India,BOM - BLR,09:30 - 11:10, 1h 40m ,Non-stop,"₹ 4,863",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",Air India,BOM - BLR,16:40 - 18:20, 1h 40m ,Non-stop,"₹ 4,863",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - BLR,11:45 - 13:20, 1h 35m ,Non-stop,"₹ 5,003",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - BLR,06:05 - 07:40, 1h 35m ,Non-stop,"₹ 5,003",Mumbai - BOM,Bengaluru - BLR,15/03/2022
