dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",AirAsia (India),BOM - MAA,18:10 - 08:15, 14h 5m ,1 stop,"₹ 5,837",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,07:30 - 16:20, 8h 50m ,1 stop,"₹ 13,214",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,07:05 - 19:30, 12h 25m ,2 stops,"₹ 8,934",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,22:45 - 09:55, 11h 10m ,1 stop,"₹ 11,094",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,12:25 - 20:15, 7h 50m ,1 stop,"₹ 15,571",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,06:30 - 16:20, 9h 50m ,1 stop,"₹ 13,214",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,12:25 - 22:45, 10h 20m ,1 stop,"₹ 13,214",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,06:00 - 16:20, 10h 20m ,1 stop,"₹ 13,214",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,11:55 - 20:15, 8h 20m ,1 stop,"₹ 16,008",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,21:55 - 09:55, 12h ,1 stop,"₹ 11,545",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,11:55 - 22:45, 10h 50m ,1 stop,"₹ 13,214",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",SriLankan Airlines,BOM - MAA,03:10 - 08:50, 5h 40m ,1 stop,"₹ 21,349",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,06:00 - 19:15, 13h 15m ,1 stop,"₹ 11,868",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,19:00 - 08:55, 13h 55m ,1 stop,"₹ 11,144",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,06:20 - 16:20, 10h ,2 stops,"₹ 16,589",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,12:10 - 20:15, 8h 5m ,2 stops,"₹ 19,092",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,12:15 - 22:45, 10h 30m ,2 stops,"₹ 16,441",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,07:00 - 16:20, 9h 20m ,2 stops,"₹ 18,053",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,08:00 - 19:15, 11h 15m ,2 stops,"₹ 16,310",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,10:45 - 20:15, 9h 30m ,2 stops,"₹ 19,351",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,07:05 - 19:15, 12h 10m ,3 stops,"₹ 16,310",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,12:10 - 22:45, 10h 35m ,2 stops,"₹ 18,568",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,18:00 - 08:30, 14h 30m ,2 stops,"₹ 14,204",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,19:00 - 12:40, 17h 40m ,1 stop,"₹ 10,327",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,10:45 - 22:45, 12h ,2 stops,"₹ 17,923",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,10:55 - 23:35, 12h 40m ,3 stops,"₹ 18,040",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,21:00 - 08:55, 11h 55m ,2 stops,"₹ 19,706",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,06:10 - 19:30, 13h 20m ,2 stops,"₹ 18,626",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,15:25 - 08:30, 17h 5m ,3 stops,"₹ 14,247",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - MAA,08:10 - 07:00, 22h 50m ,1 stop,"₹ 7,886",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,09:30 - 23:35, 14h 5m ,2 stops,"₹ 19,138",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,17:30 - 09:55, 16h 25m ,2 stops,"₹ 17,082",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,05:45 - 23:35, 17h 50m ,2 stops,"₹ 17,686",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,16:40 - 08:55, 16h 15m ,2 stops,"₹ 19,970",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,19:20 - 16:20, 21h ,2 stops,"₹ 15,337",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,12:15 - 08:55, 20h 40m ,2 stops,"₹ 16,862",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,17:05 - 00:25, 7h 20m ,1 stop,"₹ 34,197",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,16:40 - 12:40, 20h ,2 stops,"₹ 19,132",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Vistara,BOM - MAA,10:45 - 09:55, 23h 10m ,2 stops,"₹ 15,337",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,13:25 - 08:30, 23h 40m ,3 stops,"₹ 15,964",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,18:35 - 07:00, 12h 25m ,1 stop,"₹ 31,105",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Air India,BOM - MAA,10:55 - 08:55, 22h ,2 stops,"₹ 20,098",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Hahn Air Systems,BOM - MAA,10:15 - 21:10, 10h 55m ,1 stop,"₹ 36,649",Mumbai - BOM,Chennai - MAA,15/03/2022
"Wed, 30 Mar",Alaska Seaplane,BOM - MAA,21:55 - 08:50, 10h 55m ,1 stop,"₹ 36,649",Mumbai - BOM,Chennai - MAA,15/03/2022
