dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",FlexFlight,BOM - CCU,05:05 - 07:45, 2h 40m ,Non-stop,"₹ 5,979",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",FlexFlight,BOM - CCU,21:45 - 00:30, 2h 45m ,Non-stop,"₹ 5,979",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BOM - CCU,05:05 - 07:45, 2h 40m ,Non-stop,"₹ 6,208",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - CCU,20:50 - 23:35, 2h 45m ,Non-stop,"₹ 6,124",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,07:50 - 10:20, 2h 30m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - CCU,06:10 - 08:55, 2h 45m ,Non-stop,"₹ 6,124",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BOM - CCU,21:45 - 00:30, 2h 45m ,Non-stop,"₹ 6,208",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,17:20 - 19:55, 2h 35m ,Non-stop,"₹ 6,751",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,22:40 - 01:15, 2h 35m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,12:55 - 15:30, 2h 35m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,17:35 - 20:10, 2h 35m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,09:50 - 12:25, 2h 35m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Air India,BOM - CCU,06:00 - 08:50, 2h 50m ,Non-stop,"₹ 6,619",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,06:25 - 09:10, 2h 45m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,07:00 - 09:40, 2h 40m ,Non-stop,"₹ 6,909",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,19:25 - 22:20, 2h 55m ,Non-stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,14:05 - 16:55, 2h 50m ,Non-stop,"₹ 6,909",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Air India,BOM - CCU,21:05 - 23:55, 2h 50m ,Non-stop,"₹ 7,103",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,17:15 - 22:30, 5h 15m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - CCU,15:40 - 20:45, 5h 5m ,1 stop,"₹ 7,043",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,13:55 - 19:25, 5h 30m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,17:10 - 22:40, 5h 30m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,05:20 - 11:05, 5h 45m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,11:10 - 17:15, 6h 5m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,12:20 - 18:30, 6h 10m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,07:05 - 13:20, 6h 15m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,15:00 - 21:40, 6h 40m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,16:05 - 22:30, 6h 25m ,1 stop,"₹ 7,188",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,06:15 - 13:20, 7h 5m ,1 stop,"₹ 7,188",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,17:35 - 22:45, 5h 10m ,1 stop,"₹ 9,810",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,15:45 - 23:40, 7h 55m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",AirAsia (India),BOM - CCU,18:10 - 02:05, 7h 55m ,1 stop,"₹ 6,887",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,12:25 - 18:05, 5h 40m ,1 stop,"₹ 9,810",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,09:10 - 17:30, 8h 20m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Air India,BOM - CCU,09:50 - 16:40, 6h 50m ,2 stops,"₹ 8,660",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BOM - CCU,16:25 - 21:55, 5h 30m ,1 stop,"₹ 10,367",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,09:00 - 17:15, 8h 15m ,1 stop,"₹ 7,188",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BOM - CCU,05:40 - 11:20, 5h 40m ,1 stop,"₹ 10,367",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,11:55 - 18:05, 6h 10m ,1 stop,"₹ 10,295",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,19:55 - 05:15, 9h 20m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - CCU,21:25 - 06:50, 9h 25m ,1 stop,"₹ 6,788",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Air India,BOM - CCU,05:25 - 10:50, 5h 25m ,1 stop,"₹ 11,854",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BOM - CCU,06:10 - 14:10, 8h ,1 stop,"₹ 8,785",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Air India,BOM - CCU,16:00 - 22:25, 6h 25m ,1 stop,"₹ 10,818",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Air India,BOM - CCU,08:00 - 14:30, 6h 30m ,1 stop,"₹ 10,818",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BOM - CCU,05:50 - 13:30, 7h 40m ,1 stop,"₹ 9,447",Mumbai - BOM,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Vistara,BOM - CCU,15:45 - 22:45, 7h ,1 stop,"₹ 10,285",Mumbai - BOM,Kolkata - CCU,15/03/2022
