dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Thu, 14 Apr",IndiGo,BLR - MAA,11:10 - 12:10, 1h ,Non-stop,"₹ 2,726",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",AirAsia (India),BLR - MAA,07:15 - 08:15, 1h ,Non-stop,"₹ 3,122",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",SpiceJet,BLR - MAA,05:45 - 07:00, 1h 15m ,Non-stop,"₹ 2,789",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,17:25 - 18:30, 1h 5m ,Non-stop,"₹ 3,048",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,19:55 - 20:55, 1h ,Non-stop,"₹ 3,209",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,18:35 - 19:40, 1h 5m ,Non-stop,"₹ 3,209",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,07:00 - 08:05, 1h 5m ,Non-stop,"₹ 3,209",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",AirAsia (India),BLR - MAA,16:15 - 17:15, 1h ,Non-stop,"₹ 3,356",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,08:05 - 09:05, 1h ,Non-stop,"₹ 3,369",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,09:25 - 10:50, 1h 25m ,Non-stop,"₹ 3,209",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,14:50 - 15:55, 1h 5m ,Non-stop,"₹ 3,798",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,07:35 - 12:25, 4h 50m ,1 stop,"₹ 5,313",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Multiple Airlines,BLR - MAA,05:15 - 09:25, 4h 10m ,1 stop,"₹ 8,419",Bengaluru - BLR,Chennai - MAA,15/03/2022
"Thu, 14 Apr",IndiGo,BLR - MAA,20:10 - 00:25, 4h 15m ,1 stop,"₹ 8,569",Bengaluru - BLR,Chennai - MAA,15/03/2022
