dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",~Z,BOM - DEL,18:55 - 21:00, 2h 5m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,13:50 - 15:55, 2h 5m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,08:05 - 10:15, 2h 10m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,12:10 - 14:20, 2h 10m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - DEL,21:55 - 00:05, 2h 10m ,Non-stop,"₹ 4,910",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,18:55 - 21:00, 2h 5m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,07:00 - 09:05, 2h 5m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,00:10 - 02:20, 2h 10m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,21:15 - 23:30, 2h 15m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,09:55 - 12:10, 2h 15m ,Non-stop,"₹ 4,487",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BOM - DEL,06:00 - 08:05, 2h 5m ,Non-stop,"₹ 4,926",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - DEL,07:20 - 09:35, 2h 15m ,Non-stop,"₹ 4,910",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - DEL,10:15 - 12:30, 2h 15m ,Non-stop,"₹ 4,910",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",SpiceJet,BOM - DEL,19:35 - 21:55, 2h 20m ,Non-stop,"₹ 4,910",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,13:50 - 15:55, 2h 5m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,00:10 - 02:20, 2h 10m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,12:10 - 14:20, 2h 10m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,08:05 - 10:15, 2h 10m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,09:55 - 12:10, 2h 15m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,21:15 - 23:30, 2h 15m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,23:00 - 01:20, 2h 20m ,Non-stop,"₹ 5,288",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BOM - DEL,06:00 - 08:05, 2h 5m ,Non-stop,"₹ 5,663",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,18:00 - 20:10, 2h 10m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,20:55 - 23:00, 2h 5m ,Non-stop,"₹ 5,705",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,06:00 - 08:05, 2h 5m ,Non-stop,"₹ 5,705",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,06:30 - 08:35, 2h 5m ,Non-stop,"₹ 5,705",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,07:00 - 09:05, 2h 5m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,12:40 - 14:45, 2h 5m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,12:05 - 14:10, 2h 5m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,13:00 - 15:15, 2h 15m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,19:00 - 21:15, 2h 15m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,08:00 - 10:15, 2h 15m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",AirAsia (India),BOM - DEL,07:20 - 09:30, 2h 10m ,Non-stop,"₹ 5,710",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,23:30 - 01:40, 2h 10m ,Non-stop,"₹ 5,733",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,18:35 - 20:45, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,06:05 - 08:15, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,19:30 - 21:40, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,22:45 - 00:55, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,10:10 - 12:20, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,08:30 - 10:40, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,14:25 - 16:35, 2h 10m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,16:00 - 18:20, 2h 20m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,09:00 - 11:20, 2h 20m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BOM - DEL,10:00 - 12:20, 2h 20m ,Non-stop,"₹ 5,598",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",AirAsia (India),BOM - DEL,19:45 - 22:00, 2h 15m ,Non-stop,"₹ 5,710",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,07:45 - 10:00, 2h 15m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,21:55 - 00:10, 2h 15m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,15:55 - 18:10, 2h 15m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,17:10 - 19:25, 2h 15m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,12:25 - 14:30, 2h 5m ,Non-stop,"₹ 5,948",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,04:50 - 07:10, 2h 20m ,Non-stop,"₹ 5,733",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,11:55 - 14:05, 2h 10m ,Non-stop,"₹ 5,948",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,19:45 - 21:55, 2h 10m ,Non-stop,"₹ 5,959",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,07:30 - 09:40, 2h 10m ,Non-stop,"₹ 5,959",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,18:30 - 20:40, 2h 10m ,Non-stop,"₹ 5,959",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,17:35 - 19:45, 2h 10m ,Non-stop,"₹ 5,959",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,02:40 - 04:50, 2h 10m ,Non-stop,"₹ 5,988",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",IndiGo,BOM - DEL,09:15 - 11:40, 2h 25m ,Non-stop,"₹ 5,738",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,10:25 - 12:40, 2h 15m ,Non-stop,"₹ 5,948",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,14:40 - 16:55, 2h 15m ,Non-stop,"₹ 5,948",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,08:45 - 11:00, 2h 15m ,Non-stop,"₹ 5,959",Mumbai - BOM,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BOM - DEL,15:45 - 18:05, 2h 20m ,Non-stop,"₹ 5,948",Mumbai - BOM,Delhi - DEL,15/03/2022
