dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",SpiceJet,BLR - CCU,17:05 - 19:35, 2h 30m ,Non-stop,"₹ 4,623",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",AirAsia (India),BLR - CCU,18:15 - 20:25, 2h 10m ,Non-stop,"₹ 5,006",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BLR - CCU,11:40 - 14:10, 2h 30m ,Non-stop,"₹ 4,698",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",Go First,BLR - CCU,20:35 - 23:05, 2h 30m ,Non-stop,"₹ 4,698",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BLR - CCU,12:10 - 14:20, 2h 10m ,Non-stop,"₹ 5,058",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BLR - CCU,13:40 - 16:05, 2h 25m ,Non-stop,"₹ 5,058",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BLR - CCU,18:10 - 20:35, 2h 25m ,Non-stop,"₹ 5,058",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",AirAsia (India),BLR - CCU,06:30 - 09:00, 2h 30m ,Non-stop,"₹ 5,006",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BLR - CCU,19:45 - 22:15, 2h 30m ,Non-stop,"₹ 5,058",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",IndiGo,BLR - CCU,22:05 - 00:35, 2h 30m ,Non-stop,"₹ 5,058",Bengaluru - BLR,Kolkata - CCU,15/03/2022
"Wed, 30 Mar",AirAsia (India),BLR - CCU,23:30 - 02:05, 2h 35m ,Non-stop,"₹ 5,006",Bengaluru - BLR,Kolkata - CCU,15/03/2022
