dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 30 Mar",AirAsia (India),BLR - DEL,17:55 - 19:35, 1h 40m ,Non-stop,"₹ 6,733",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",SpiceJet,BLR - DEL,21:10 - 23:45, 2h 35m ,Non-stop,"₹ 6,193",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BLR - DEL,21:30 - 00:15, 2h 45m ,Non-stop,"₹ 5,937",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",SpiceJet,BLR - DEL,05:55 - 08:35, 2h 40m ,Non-stop,"₹ 6,193",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BLR - DEL,21:30 - 00:15, 2h 45m ,Non-stop,"₹ 6,304",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",~Z,BLR - DEL,07:45 - 10:40, 2h 55m ,Non-stop,"₹ 5,937",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BLR - DEL,13:20 - 15:40, 2h 20m ,Non-stop,"₹ 7,089",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",AirAsia (India),BLR - DEL,22:30 - 01:05, 2h 35m ,Non-stop,"₹ 6,733",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BLR - DEL,17:45 - 20:20, 2h 35m ,Non-stop,"₹ 6,763",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BLR - DEL,21:10 - 23:45, 2h 35m ,Non-stop,"₹ 6,763",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",AirAsia (India),BLR - DEL,11:15 - 13:55, 2h 40m ,Non-stop,"₹ 6,733",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Go First,BLR - DEL,07:45 - 10:40, 2h 55m ,Non-stop,"₹ 6,304",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Air India,BLR - DEL,06:10 - 08:55, 2h 45m ,Non-stop,"₹ 6,610",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BLR - DEL,07:00 - 09:40, 2h 40m ,Non-stop,"₹ 6,763",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BLR - DEL,11:30 - 14:10, 2h 40m ,Non-stop,"₹ 6,763",Bengaluru - BLR,Delhi - DEL,15/03/2022
"Wed, 30 Mar",Vistara,BLR - DEL,08:00 - 10:40, 2h 40m ,Non-stop,"₹ 6,763",Bengaluru - BLR,Delhi - DEL,15/03/2022
