dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Thu, 14 Apr",Air India,BOM - MAA,16:00 - 08:30, 16h 30m ,2 stops,"₹ 10,386",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,21:00 - 08:55, 11h 55m ,2 stops,"₹ 16,124",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,10:55 - 23:35, 12h 40m ,3 stops,"₹ 15,364",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,19:00 - 12:40, 17h 40m ,1 stop,"₹ 9,539",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,08:00 - 19:15, 11h 15m ,2 stops,"₹ 17,275",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,07:05 - 19:15, 12h 10m ,3 stops,"₹ 16,316",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,15:25 - 08:30, 17h 5m ,3 stops,"₹ 10,559",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,07:00 - 19:15, 12h 15m ,2 stops,"₹ 16,316",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,07:00 - 16:20, 9h 20m ,2 stops,"₹ 21,482",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,21:00 - 12:40, 15h 40m ,2 stops,"₹ 14,772",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,06:10 - 19:30, 13h 20m ,2 stops,"₹ 17,676",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,09:30 - 23:35, 14h 5m ,2 stops,"₹ 16,830",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",SpiceJet,BOM - MAA,08:10 - 07:00, 22h 50m ,1 stop,"₹ 6,781",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,07:00 - 22:45, 15h 45m ,2 stops,"₹ 15,423",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,17:30 - 09:55, 16h 25m ,2 stops,"₹ 14,657",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,09:05 - 20:15, 11h 10m ,2 stops,"₹ 21,665",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,16:00 - 09:55, 17h 55m ,2 stops,"₹ 14,483",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,05:45 - 23:35, 17h 50m ,2 stops,"₹ 15,450",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,21:30 - 16:20, 18h 50m ,2 stops,"₹ 14,378",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,11:25 - 22:45, 11h 20m ,2 stops,"₹ 23,709",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Emirates,BOM - MAA,10:10 - 20:30, 10h 20m ,1 stop,"₹ 25,093",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Air India,BOM - MAA,18:35 - 08:55, 14h 20m ,2 stops,"₹ 21,153",Mumbai - BOM,Chennai - MAA,15/03/2022
"Thu, 14 Apr",Vistara,BOM - MAA,12:10 - 20:15, 8h 5m ,2 stops,"₹ 28,631",Mumbai - BOM,Chennai - MAA,15/03/2022
