dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 16 Mar",Go First,BOM - CCU,05:30 - 08:00, 2h 30m ,Non-stop,"₹ 7,139",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",FlexFlight,BOM - CCU,05:30 - 08:00, 2h 30m ,Non-stop,"₹ 7,174",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,19:40 - 22:15, 2h 35m ,Non-stop,"₹ 7,385",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",FlexFlight,BOM - CCU,19:40 - 22:15, 2h 35m ,Non-stop,"₹ 7,434",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,17:40 - 20:00, 2h 20m ,Non-stop,"₹ 8,148",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,06:10 - 08:50, 2h 40m ,Non-stop,"₹ 7,689",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,21:20 - 23:45, 2h 25m ,Non-stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",SpiceJet,BOM - CCU,06:15 - 08:55, 2h 40m ,Non-stop,"₹ 7,785",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,23:00 - 01:30, 2h 30m ,Non-stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,06:30 - 09:05, 2h 35m ,Non-stop,"₹ 8,148",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",SpiceJet,BOM - CCU,18:40 - 21:25, 2h 45m ,Non-stop,"₹ 8,042",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,14:00 - 16:50, 2h 50m ,Non-stop,"₹ 8,146",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,17:20 - 19:55, 2h 35m ,Non-stop,"₹ 9,258",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,07:00 - 09:40, 2h 40m ,Non-stop,"₹ 9,406",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,12:55 - 15:35, 2h 40m ,Non-stop,"₹ 10,983",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,20:55 - 23:40, 2h 45m ,Non-stop,"₹ 10,863",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",AirAsia (India),BOM - CCU,20:10 - 01:35, 5h 25m ,1 stop,"₹ 8,148",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,16:40 - 22:20, 5h 40m ,1 stop,"₹ 8,098",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,17:10 - 22:40, 5h 30m ,1 stop,"₹ 8,778",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,23:45 - 06:10, 6h 25m ,1 stop,"₹ 7,397",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",SpiceJet,BOM - CCU,14:55 - 21:30, 6h 35m ,1 stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",AirAsia (India),BOM - CCU,13:05 - 19:45, 6h 40m ,1 stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,12:45 - 19:15, 6h 30m ,1 stop,"₹ 8,778",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,22:40 - 06:10, 7h 30m ,1 stop,"₹ 8,043",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,16:20 - 22:40, 6h 20m ,1 stop,"₹ 9,975",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Multiple Airlines,BOM - CCU,12:45 - 18:05, 5h 20m ,1 stop,"₹ 11,550",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,06:25 - 10:30, 4h 5m ,1 stop,"₹ 13,650",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,07:35 - 10:15, 2h 40m ,Non-stop,"₹ 16,547",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,15:50 - 20:15, 4h 25m ,1 stop,"₹ 13,922",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,10:00 - 14:35, 4h 35m ,1 stop,"₹ 14,259",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,22:50 - 08:30, 9h 40m ,1 stop,"₹ 7,397",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,06:15 - 13:20, 7h 5m ,1 stop,"₹ 11,801",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,21:35 - 07:25, 9h 50m ,1 stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",AirAsia (India),BOM - CCU,13:05 - 19:15, 6h 10m ,2 stops,"₹ 13,915",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,11:10 - 19:40, 8h 30m ,1 stop,"₹ 10,550",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,19:55 - 06:05, 10h 10m ,1 stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,13:45 - 22:30, 8h 45m ,1 stop,"₹ 10,550",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,05:20 - 10:50, 5h 30m ,1 stop,"₹ 15,753",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,15:50 - 23:20, 7h 30m ,1 stop,"₹ 12,746",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",AirAsia (India),BOM - CCU,21:45 - 07:10, 9h 25m ,1 stop,"₹ 9,880",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,11:40 - 20:55, 9h 15m ,1 stop,"₹ 10,550",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,10:45 - 19:15, 8h 30m ,1 stop,"₹ 11,801",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,16:55 - 22:25, 5h 30m ,1 stop,"₹ 16,695",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,18:45 - 06:05, 11h 20m ,1 stop,"₹ 8,448",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",AirAsia (India),BOM - CCU,21:20 - 09:00, 11h 40m ,1 stop,"₹ 8,147",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,21:30 - 08:30, 11h ,1 stop,"₹ 9,562",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",SpiceJet,BOM - CCU,10:15 - 23:00, 12h 45m ,1 stop,"₹ 8,148",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",AirAsia (India),BOM - CCU,07:20 - 19:30, 12h 10m ,1 stop,"₹ 9,155",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,22:45 - 08:35, 9h 50m ,1 stop,"₹ 12,942",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,13:55 - 22:55, 9h ,1 stop,"₹ 14,388",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",IndiGo,BOM - CCU,09:20 - 17:25, 8h 5m ,1 stop,"₹ 16,075",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,16:00 - 22:35, 6h 35m ,1 stop,"₹ 18,423",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,05:45 - 14:20, 8h 35m ,1 stop,"₹ 16,007",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,11:55 - 19:35, 7h 40m ,1 stop,"₹ 18,226",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Go First,BOM - CCU,19:15 - 08:40, 13h 25m ,1 stop,"₹ 9,652",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,15:45 - 22:45, 7h ,1 stop,"₹ 19,881",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Vistara,BOM - CCU,11:55 - 18:05, 6h 10m ,1 stop,"₹ 21,588",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",SpiceJet,BOM - CCU,21:45 - 08:40, 10h 55m ,1 stop,"₹ 14,372",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,15:35 - 22:35, 7h ,2 stops,"₹ 20,418",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,16:45 - 05:15, 12h 30m ,1 stop,"₹ 12,562",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
"Wed, 16 Mar",Air India,BOM - CCU,09:50 - 20:05, 13h ,2 stops,"₹ 12,556",Mumbai - BOM,Kolkata - CCU,"Wed, 15 Mar"
